support,itemsets,length
0.007366779588105608,"frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES', 'PINK REGENCY TEACUP AND SAUCER'})",4
0.006882830564069474,"frozenset({'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES'})",5
0.008657310318868634,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'GREEN REGENCY TEACUP AND SAUCER'})",3
0.0081733612948325,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'GREEN REGENCY TEACUP AND SAUCER'})",3
0.007958272839705328,"frozenset({'REGENCY TEA PLATE PINK', 'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",3
0.007904500725923537,"frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",3
0.007958272839705328,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES', 'GREEN REGENCY TEACUP AND SAUCER'})",4
0.00758186804323278,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",4
0.007151691132978437,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",4
0.0069366026778512665,"frozenset({'REGENCY TEA PLATE GREEN', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES'})",5
0.00758186804323278,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",4
0.007474323815669194,"frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES', 'GREEN REGENCY TEACUP AND SAUCER'})",4
0.00720546324676023,"frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",4
0.007259235360542023,"frozenset({'REGENCY TEA PLATE GREEN', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES'})",5
0.006882830564069474,"frozenset({'REGENCY TEA PLATE GREEN', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",5
0.006829058450287681,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES'})",5
0.0066139699951605095,"frozenset({'REGENCY TEA PLATE GREEN', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES'})",6
0.006183793084906168,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'REGENCY CAKESTAND 3 TIER'})",3
0.006022476743560789,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'REGENCY CAKESTAND 3 TIER'})",3
0.0051083508092703124,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER'})",3
0.0051083508092703124,"frozenset({'REGENCY TEA PLATE PINK', 'PINK REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",3
0.00505457869548852,"frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})",3
0.0055922998333064475,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE ROSES', 'REGENCY CAKESTAND 3 TIER'})",4
0.005968704629778996,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'SET OF 3 REGENCY CAKE TINS'})",3
0.005699844060870033,"frozenset({'REGENCY TEA PLATE PINK', 'SET OF 3 REGENCY CAKE TINS', 'REGENCY TEA PLATE ROSES'})",3
0.005430983491961069,"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE GREEN', 'SET OF 3 REGENCY CAKE TINS', 'REGENCY TEA PLATE ROSES'})",4
0.007366779588105608,"frozenset({'RABBIT NIGHT LIGHT', 'SET OF 4 PANTRY JELLY MOULDS'})",2
0.007313007474323815,"frozenset({'RABBIT NIGHT LIGHT', 'ALARM CLOCK BAKELIKE RED'})",2
0.006721514222724095,"frozenset({'RABBIT NIGHT LIGHT', 'PARTY BUNTING'})",2
0.006667742108942302,"frozenset({'RABBIT NIGHT LIGHT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",2
0.005699844060870033,"frozenset({'SPOTTY BUNTING', 'RABBIT NIGHT LIGHT'})",2
0.010001613163413454,"frozenset({'RABBIT NIGHT LIGHT', 'JUMBO BAG RED RETROSPOT'})",2
0.007366779588105608,"frozenset({'RABBIT NIGHT LIGHT', 'JUMBO STORAGE BAG SUKI'})",2
0.0070979190191966446,"frozenset({'RABBIT NIGHT LIGHT', 'LUNCH BAG RED RETROSPOT'})",2
0.006183793084906168,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'RABBIT NIGHT LIGHT'})",2
0.006452653653815131,"frozenset({'RABBIT NIGHT LIGHT', 'LUNCH BAG SPACEBOY DESIGN'})",2
0.006345109426251546,"frozenset({'RABBIT NIGHT LIGHT', 'LUNCH BAG WOODLAND'})",2
0.007635640157014572,"frozenset({'RABBIT NIGHT LIGHT', 'LUNCH BAG APPLE DESIGN'})",2
0.0055922998333064475,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'RABBIT NIGHT LIGHT'})",2
0.0066139699951605095,"frozenset({'LUNCH BAG  BLACK SKULL.', 'RABBIT NIGHT LIGHT'})",2
0.008012044953487122,"frozenset({'RABBIT NIGHT LIGHT', 'REGENCY CAKESTAND 3 TIER'})",2
0.008334677636177878,"frozenset({'RABBIT NIGHT LIGHT', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2
0.0074205517018874016,"frozenset({'RABBIT NIGHT LIGHT', 'JAM MAKING SET PRINTED'})",2
0.007259235360542023,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'RABBIT NIGHT LIGHT'})",2
0.006560197881378717,"frozenset({'RABBIT NIGHT LIGHT', 'SET OF 3 CAKE TINS PANTRY DESIGN'})",2
0.006130020971124375,"frozenset({'LUNCH BAG SUKI DESIGN', 'RABBIT NIGHT LIGHT'})",2
0.007151691132978437,"frozenset({'RABBIT NIGHT LIGHT', 'PACK OF 72 RETROSPOT CAKE CASES'})",2
0.005215895036833898,"frozenset({'RABBIT NIGHT LIGHT', 'JUMBO BAG PINK POLKADOT'})",2
0.006398881540033339,"frozenset({'RABBIT NIGHT LIGHT', 'JAM MAKING SET WITH JARS'})",2
0.006506425767596924,"frozenset({'RABBIT NIGHT LIGHT', 'RED RETROSPOT CHARLOTTE BAG'})",2
0.006237565198687961,"frozenset({'RABBIT NIGHT LIGHT', 'NATURAL SLATE HEART CHALKBOARD'})",2
0.009840296822068075,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'RABBIT NIGHT LIGHT'})",2
0.007313007474323815,"frozenset({'SMALL CERAMIC TOP STORAGE JAR', 'MEDIUM CERAMIC TOP STORAGE JAR'})",2
0.005914932515997204,"frozenset({'SMALL CERAMIC TOP STORAGE JAR', 'LARGE CERAMIC TOP STORAGE JAR'})",2
0.0051083508092703124,"frozenset({'SILVER STARS TABLE DECORATION', 'SILVER BELLS TABLE DECORATION'})",2
0.0052696671506156905,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CLASSIC CAFE SUGAR DISPENSER'})",2
0.005162122923052105,"frozenset({'CLASSIC CAFE SUGAR DISPENSER', 'PARTY BUNTING'})",2
0.005162122923052105,"frozenset({'CLASSIC CAFE SUGAR DISPENSER', 'REGENCY CAKESTAND 3 TIER'})",2
0.0051083508092703124,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CLASSIC CAFE SUGAR DISPENSER'})",2
0.005430983491961069,"frozenset({'CLASSIC CAFE SUGAR DISPENSER', 'POPCORN HOLDER'})",2
0.005699844060870033,"frozenset({'JINGLE BELL HEART DECORATION', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2
0.011937409259557993,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2
0.010055385277195246,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO BAG APPLES'})",2
0.009087487229122978,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'LUNCH BAG RED RETROSPOT'})",2
0.00876485454643222,"frozenset({'SPOTTY BUNTING', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.00876485454643222,"frozenset({'LUNCH BAG  BLACK SKULL.', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.008495993977523257,"frozenset({'LUNCH BAG APPLE DESIGN', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.008012044953487122,"frozenset({'LUNCH BAG SUKI DESIGN', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.00758186804323278,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.007259235360542023,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'GREEN REGENCY TEACUP AND SAUCER'})",2
0.00720546324676023,"frozenset({'JAM MAKING SET WITH JARS', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.007044146905414852,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.0066139699951605095,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'LUNCH BAG SPACEBOY DESIGN'})",2
0.006398881540033339,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.009786524708286283,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.009571436253159111,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'SET OF 4 PANTRY JELLY MOULDS'})",2
0.007904500725923537,"frozenset({'LUNCH BAG PINK POLKADOT', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.006506425767596924,"frozenset({'LUNCH BAG WOODLAND', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.006398881540033339,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'SET/20 RED RETROSPOT PAPER NAPKINS'})",2
0.005807388288433618,"frozenset({'ALARM CLOCK BAKELIKE RED', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.008065817067268914,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'REGENCY CAKESTAND 3 TIER'})",2
0.008012044953487122,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'LUNCH BAG CARS BLUE'})",2
0.00505457869548852,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'ASSORTED COLOUR BIRD ORNAMENT'})",2
0.008119589181050707,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'NATURAL SLATE HEART CHALKBOARD'})",2
0.012743990966284884,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO BAG RED RETROSPOT'})",2
0.008442221863741464,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",2
0.007635640157014572,"frozenset({'HEART OF WICKER SMALL', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.006291337312469753,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO  BAG BAROQUE BLACK WHITE'})",2
0.0074205517018874016,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'RED RETROSPOT CHARLOTTE BAG'})",2
0.0070979190191966446,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO BAG PINK POLKADOT'})",2
0.006452653653815131,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.005861160402215411,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'HEART OF WICKER LARGE'})",2
0.009302575684250148,"frozenset({'RABBIT NIGHT LIGHT', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.008979943001559392,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.008227133408614293,"frozenset({'JUMBO STORAGE BAG SUKI', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.0081733612948325,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'PARTY BUNTING'})",2
0.006667742108942302,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', '6 RIBBONS RUSTIC CHARM'})",2
0.006291337312469753,"frozenset({'RETROSPOT TEA SET CERAMIC 11 PC', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.008119589181050707,"frozenset({'JAM MAKING SET PRINTED', 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.0052696671506156905,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'WOODEN FRAME ANTIQUE WHITE'})",2
0.009678980480722698,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'GARDENERS KNEELING PAD KEEP CALM'})",2
0.006721514222724095,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'ALARM CLOCK BAKELIKE GREEN'})",2
0.00564607194708824,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG RED RETROSPOT'})",3
0.0070979190191966446,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES'})",3
0.00564607194708824,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'GARDENERS KNEELING PAD KEEP CALM', 'GREEN REGENCY TEACUP AND SAUCER'})",3
0.005000806581706727,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO BAG RED RETROSPOT'})",3
0.005538527719524655,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",3
0.00564607194708824,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",3
0.00564607194708824,"frozenset({'JUMBO STORAGE BAG SUKI', 'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO BAG RED RETROSPOT'})",3
0.005162122923052105,"frozenset({'JUMBO STORAGE BAG SUKI', 'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO BAG APPLES'})",3
0.02925202989729526,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.010162929504758831,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'WHITE HANGING HEART T-LIGHT HOLDER'})",2
0.008657310318868634,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'JUMBO BAG APPLES'})",2
0.007958272839705328,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'LUNCH BAG RED RETROSPOT'})",2
0.007366779588105608,"frozenset({'SPOTTY BUNTING', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.0070979190191966446,"frozenset({'LUNCH BAG APPLE DESIGN', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.006990374791633059,"frozenset({'LUNCH BAG SUKI DESIGN', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.006882830564069474,"frozenset({'LUNCH BAG  BLACK SKULL.', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.006775286336505888,"frozenset({'JAM MAKING SET WITH JARS', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.006345109426251546,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.006183793084906168,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'LUNCH BAG SPACEBOY DESIGN'})",2
0.006076248857342582,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'GREEN REGENCY TEACUP AND SAUCER'})",2
0.005861160402215411,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.005807388288433618,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.008818626660214013,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'SET OF 4 PANTRY JELLY MOULDS'})",2
0.008388449749959672,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.007044146905414852,"frozenset({'LUNCH BAG PINK POLKADOT', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.005699844060870033,"frozenset({'LUNCH BAG WOODLAND', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.005323439264397483,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'SET/20 RED RETROSPOT PAPER NAPKINS'})",2
0.0052696671506156905,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})",2
0.007313007474323815,"frozenset({'LUNCH BAG CARS BLUE', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.006076248857342582,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'REGENCY CAKESTAND 3 TIER'})",2
0.006022476743560789,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'VINTAGE SNAP CARDS'})",2
0.006882830564069474,"frozenset({'NATURAL SLATE HEART CHALKBOARD', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.007528095929450987,"frozenset({'JUMBO BAG VINTAGE LEAF', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.007904500725923537,"frozenset({'PARTY BUNTING', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.006829058450287681,"frozenset({'RABBIT NIGHT LIGHT', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.0066139699951605095,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'RED RETROSPOT CHARLOTTE BAG'})",2
0.006291337312469753,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",2
0.006130020971124375,"frozenset({'JUMBO STORAGE BAG SUKI', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.005484755605742862,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'JUMBO  BAG BAROQUE BLACK WHITE'})",2
0.0051083508092703124,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'JUMBO BAG WOODLAND ANIMALS'})",2
0.0052696671506156905,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'HEART OF WICKER LARGE'})",2
0.010162929504758831,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'JUMBO BAG RED RETROSPOT'})",2
0.007044146905414852,"frozenset({'HEART OF WICKER SMALL', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.00564607194708824,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.005699844060870033,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.00564607194708824,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.00564607194708824,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'JUMBO BAG PINK POLKADOT'})",2
0.0052696671506156905,"frozenset({'WOODLAND CHARLOTTE BAG', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.006130020971124375,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', '6 RIBBONS RUSTIC CHARM'})",2
0.006076248857342582,"frozenset({'JUMBO BAG ALPHABET', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.005215895036833898,"frozenset({'RETROSPOT TEA SET CERAMIC 11 PC', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.005484755605742862,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.007151691132978437,"frozenset({'JAM MAKING SET PRINTED', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.00758186804323278,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.005000806581706727,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'WOODEN FRAME ANTIQUE WHITE'})",2
0.0081733612948325,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.007689412270796365,"frozenset({'SET OF 3 REGENCY CAKE TINS', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.00876485454643222,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'POPCORN HOLDER'})",2
0.00564607194708824,"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.0052696671506156905,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'PAPER CHAIN KIT VINTAGE CHRISTMAS'})",2
0.006882830564069474,"frozenset({'HOT WATER BOTTLE KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",2
0.007635640157014572,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'GARDENERS KNEELING PAD KEEP CALM', 'WHITE HANGING HEART T-LIGHT HOLDER'})",3
0.006721514222724095,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA', 'JUMBO BAG APPLES'})",3
0.00564607194708824,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG APPLES'})",3
0.006560197881378717,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA', 'LUNCH BAG RED RETROSPOT'})",3
0.005753616174651826,"frozenset({'SPOTTY BUNTING', 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.005807388288433618,"frozenset({'LUNCH BAG APPLE DESIGN', 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.005215895036833898,"frozenset({'LUNCH BAG SUKI DESIGN', 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.0055922998333064475,"frozenset({'LUNCH BAG  BLACK SKULL.', 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.0051083508092703124,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'GARDENERS KNEELING PAD CUP OF TEA', 'GARDENERS KNEELING PAD KEEP CALM'})",3
0.006560197881378717,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA', 'SET OF 4 PANTRY JELLY MOULDS'})",3
0.006291337312469753,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.00564607194708824,"frozenset({'LUNCH BAG PINK POLKADOT', 'GARDENERS KNEELING PAD CUP OF TEA', 'GARDENERS KNEELING PAD KEEP CALM'})",3
0.00564607194708824,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'LUNCH BAG CARS BLUE', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.00505457869548852,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA', 'REGENCY CAKESTAND 3 TIER'})",3
0.005162122923052105,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'NATURAL SLATE HEART CHALKBOARD', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.006022476743560789,"frozenset({'JUMBO BAG VINTAGE LEAF', 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.00505457869548852,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'PARTY BUNTING', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.005323439264397483,"frozenset({'RABBIT NIGHT LIGHT', 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.007958272839705328,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'GARDENERS KNEELING PAD KEEP CALM', 'JUMBO BAG RED RETROSPOT'})",3
0.005538527719524655,"frozenset({'HEART OF WICKER SMALL', 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.005430983491961069,"frozenset({'JAM MAKING SET PRINTED', 'GARDENERS KNEELING PAD CUP OF TEA', 'GARDENERS KNEELING PAD KEEP CALM'})",3
0.005484755605742862,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.006506425767596924,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.006130020971124375,"frozenset({'SET OF 3 REGENCY CAKE TINS', 'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.006560197881378717,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA', 'POPCORN HOLDER'})",3
0.005753616174651826,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'HOT WATER BOTTLE KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA'})",3
0.008442221863741464,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'KNEELING MAT HOUSEWORK  DESIGN'})",2
0.007689412270796365,"frozenset({'GARDENERS KNEELING PAD CUP OF TEA', 'KNEELING MAT HOUSEWORK  DESIGN'})",2
0.006506425767596924,"frozenset({'GARDENERS KNEELING PAD KEEP CALM', 'GARDENERS KNEELING PAD CUP OF TEA', 'KNEELING MAT HOUSEWORK  DESIGN'})",3
0.005699844060870033,"frozenset({'SET OF 3 HANGING OWLS OLLIE BEAK', 'SET OF 3 WOODEN HEART DECORATIONS'})",2
0.006506425767596924,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'SET OF 3 WOODEN HEART DECORATIONS'})",2
